term,draw_time,front_1,front_2,front_3,front_4,front_5,back_1,back_2,pool_balance_after_draw,pool_balance,total_sale_amount,flow_fund,equipment_count,pdf_url,prize_1_count,prize_1_amount,prize_1_total,prize_1_extra_count,prize_1_extra_amount,prize_1_extra_total,prize_2_count,prize_2_amount,prize_2_total,prize_2_extra_count,prize_2_extra_amount,prize_2_extra_total,prize_3_count,prize_3_amount,prize_3_total,prize_4_count,prize_4_amount,prize_4_total,prize_5_count,prize_5_amount,prize_5_total,prize_6_count,prize_6_amount,prize_6_total,prize_7_count,prize_7_amount,prize_7_total
25027,2025-03-15,03,06,11,13,20,01,11,"1,035,665,607.65","1,039,296,516.67","333,487,900",0,3,https://pdf.sporttery.cn/33800/25027/25027.pdf,8,"10,000,000","80,000,000",0,---,0,117,"151,904","17,772,768",31,"121,523","3,767,213",241,"10,000","2,410,000",655,"3,000","1,965,000","17,246",300,"5,173,800","19,849",200,"3,969,800","42,015",100,"4,201,500"
25028,2025-03-17,06,08,20,25,29,03,07,"1,006,966,152.10","1,035,665,607.65","313,737,340",0,1,https://pdf.sporttery.cn/33800/25028/25028.pdf,7,"8,904,156","62,329,092",4,"7,123,324","28,493,296",103,"127,524","13,134,972",43,"102,019","4,386,817",221,"10,000","2,210,000",969,"3,000","2,907,000","19,622",300,"5,886,600","29,414",200,"5,882,800","38,288",100,"3,828,800"
25029,2025-03-19,05,09,26,31,33,03,10,"1,043,234,947.87","1,006,966,152.10","314,474,524",36268795.77,1,https://pdf.sporttery.cn/33800/25029/25029.pdf,2,"10,000,000","20,000,000",0,---,0,144,"100,702","14,501,088",17,"80,561","1,369,537",301,"10,000","3,010,000",993,"3,000","2,979,000","25,122",300,"7,536,600","27,237",200,"5,447,400","60,371",100,"6,037,100"
25030,2025-03-22,03,09,14,24,28,06,07,"995,094,280.09","1,043,234,947.87","338,162,194",0,2,https://pdf.sporttery.cn/33800/25030/25030.pdf,9,"7,699,188","69,292,692",6,"6,159,350","36,956,100",178,"72,009","12,817,602",62,"57,607","3,571,634",366,"10,000","3,660,000","1,156","3,000","3,468,000","24,889",300,"7,466,700","35,424",200,"7,084,800","54,456",100,"5,445,600"
25031,2025-03-24,14,18,20,25,35,01,07,"1,024,377,872.55","995,094,280.09","311,643,171",29283592.46,3,https://pdf.sporttery.cn/33800/25031/25031.pdf,4,"10,000,000","40,000,000",1,"8,000,000","8,000,000",72,"247,703","17,834,616",20,"198,162","3,963,240",145,"10,000","1,450,000",501,"3,000","1,503,000","12,037",300,"3,611,100","17,067",200,"3,413,400","31,871",100,"3,187,100"
25032,2025-03-26,12,22,25,27,28,01,02,"1,094,382,586.20","1,024,377,872.55","303,333,312",70004713.65,2,https://pdf.sporttery.cn/33800/25032/25032.pdf,0,---,0,0,---,0,62,"261,176","16,192,912",17,"208,940","3,551,980",200,"10,000","2,000,000",602,"3,000","1,806,000","13,126",300,"3,937,800","18,132",200,"3,626,400","36,837",100,"3,683,700"
25033,2025-03-29,01,02,08,10,33,10,12,"1,132,503,712.27","1,094,382,586.20","312,033,249",38121126.07,2,https://pdf.sporttery.cn/33800/25033/25033.pdf,3,"10,000,000","30,000,000",0,---,0,107,"144,899","15,504,193",32,"115,919","3,709,408",212,"10,000","2,120,000",690,"3,000","2,070,000","16,509",300,"4,952,700","23,724",200,"4,744,800","38,206",100,"3,820,600"
25034,2025-03-31,04,15,22,28,33,06,08,"1,046,884,586.45","1,132,503,712.27","291,102,580",0,3,https://pdf.sporttery.cn/33800/25034/25034.pdf,12,"6,578,028","78,936,336",11,"5,262,422","57,886,642",143,"81,044","11,589,292",44,"64,835","2,852,740",308,"10,000","3,080,000",904,"3,000","2,712,000","19,822",300,"5,946,600","32,042",200,"6,408,400","41,785",100,"4,178,500"
25035,2025-04-02,22,25,28,29,30,04,08,"1,034,539,140.28","1,046,884,586.45","290,834,566",0,1,https://pdf.sporttery.cn/33800/25035/25035.pdf,6,"10,000,000","60,000,000",2,"8,000,000","16,000,000",85,"167,168","14,209,280",28,"133,734","3,744,552",182,"10,000","1,820,000",542,"3,000","1,626,000","13,958",300,"4,187,400","18,855",200,"3,771,000","30,935",100,"3,093,500"
25036,2025-04-05,04,07,13,27,30,02,06,"1,044,099,471.36","1,034,539,140.28","303,323,074",9560331.08,1,https://pdf.sporttery.cn/33800/25036/25036.pdf,4,"10,000,000","40,000,000",1,"8,000,000","8,000,000",87,"162,675","14,152,725",16,"130,140","2,082,240",220,"10,000","2,200,000",946,"3,000","2,838,000","19,627",300,"5,888,100","28,664",200,"5,732,800","42,768",100,"4,276,800"
25037,2025-04-07,05,20,23,27,31,04,06,"1,078,059,212.16","1,044,099,471.36","302,429,281",33959740.8,2,https://pdf.sporttery.cn/33800/25037/25037.pdf,3,"10,000,000","30,000,000",0,---,0,78,"202,241","15,774,798",14,"161,792","2,265,088",204,"10,000","2,040,000",584,"3,000","1,752,000","15,572",300,"4,671,600","21,602",200,"4,320,400","39,865",100,"3,986,500"
25038,2025-04-09,07,08,20,26,34,08,09,"1,098,668,135.56","1,078,059,212.16","367,355,129",20608923.4,3,https://pdf.sporttery.cn/33800/25038/25038.pdf,4,"10,000,000","40,000,000",1,"8,000,000","8,000,000",145,"106,912","15,502,240",45,"85,529","3,848,805",244,"10,000","2,440,000","1,047","3,000","3,141,000","21,853",300,"6,555,900","32,818",200,"6,563,600","40,418",100,"4,041,800"
25039,2025-04-12,03,07,14,15,19,06,10,"1,128,975,871.01","1,098,668,135.56","380,283,087",30307735.45,1,https://pdf.sporttery.cn/33800/25039/25039.pdf,4,"10,000,000","40,000,000",1,"8,000,000","8,000,000",99,"192,059","19,013,841",20,"153,647","3,072,940",268,"10,000","2,680,000","1,039","3,000","3,117,000","20,795",300,"6,238,500","28,895",200,"5,779,000","52,701",100,"5,270,100"
25040,2025-04-14,02,08,16,31,32,04,12,"1,147,506,477.45","1,128,975,871.01","365,388,846",18530606.44,1,https://pdf.sporttery.cn/33800/25040/25040.pdf,4,"10,000,000","40,000,000",2,"8,000,000","16,000,000",154,"100,484","15,474,536",69,"80,387","5,546,703",346,"10,000","3,460,000",998,"3,000","2,994,000","20,857",300,"6,257,100","27,562",200,"5,512,400","51,201",100,"5,120,100"
25041,2025-04-16,03,04,21,22,27,05,11,"1,110,680,827.71","1,147,506,477.45","372,136,085",0,2,https://pdf.sporttery.cn/33800/25041/25041.pdf,8,"8,448,564","67,588,512",5,"6,758,851","33,794,255",109,"128,409","13,996,581",41,"102,727","4,211,807",246,"10,000","2,460,000","1,167","3,000","3,501,000","20,286",300,"6,085,800","45,471",200,"9,094,200","42,997",100,"4,299,700"
25042,2025-04-19,06,08,11,18,20,05,11,"1,157,421,361.54","1,110,680,827.71","391,234,678",46740533.83,2,https://pdf.sporttery.cn/33800/25042/25042.pdf,2,"10,000,000","20,000,000",1,"8,000,000","8,000,000",164,"105,826","17,355,464",44,"84,660","3,725,040",490,"10,000","4,900,000",990,"3,000","2,970,000","27,535",300,"8,260,500","28,313",200,"5,662,600","84,975",100,"8,497,500"
25043,2025-04-21,03,16,20,21,27,09,11,"1,212,466,180","1,157,421,361.54","362,168,053",55044818.46,1,https://pdf.sporttery.cn/33800/25043/25043.pdf,2,"10,000,000","20,000,000",1,"8,000,000","8,000,000",143,"132,632","18,966,376",42,"106,105","4,456,410",238,"10,000","2,380,000",751,"3,000","2,253,000","19,695",300,"5,908,500","20,365",200,"4,073,000","43,170",100,"4,317,000"
25044,2025-04-23,15,17,21,22,26,02,08,"1,237,807,812.52","1,212,466,180","368,611,600",25341632.52,3,https://pdf.sporttery.cn/33800/25044/25044.pdf,4,"10,000,000","40,000,000",1,"8,000,000","8,000,000",132,"123,720","16,331,040",44,"98,976","4,354,944",332,"10,000","3,320,000",844,"3,000","2,532,000","20,217",300,"6,065,100","30,501",200,"6,100,200","51,141",100,"5,114,100"
